0,Usage
2016-01-01 00:00:00,22.045999999999736
2016-01-01 00:01:00,42.070999999999515
2016-01-01 00:02:00,72.09499999999963
2016-01-01 00:03:00,92.11800000000004
2016-01-01 00:04:00,102.15299999999999
2016-01-01 00:05:00,142.18100000000052
2016-01-01 00:06:00,162.20600000000056
2016-01-01 00:07:00,172.22700000000057
2016-01-01 00:08:00,202.25000000000045
2016-01-01 00:09:00,252.2730000000004
2016-01-01 00:10:00,272.29900000000123
2016-01-01 00:11:00,302.3220000000022
2016-01-01 00:12:00,302.34899999999993
2016-01-01 00:13:00,302.3890000000001
2016-01-01 00:14:00,342.4150000000027
2016-01-01 00:15:00,322.45200000000307
2016-01-01 00:16:00,312.48200000000213
2016-01-01 00:17:00,302.5140000000019
2016-01-01 00:18:00,342.5350000000021
2016-01-01 00:19:00,312.57500000000243
2016-01-01 00:20:00,342.6170000000028
2016-01-01 00:21:00,332.6440000000021
2016-01-01 00:22:00,342.68300000000136
2016-01-01 00:23:00,322.7060000000017
2016-01-01 00:24:00,352.73400000000277
2016-01-01 00:25:00,362.7580000000032
2016-01-01 00:26:00,402.79500000000377
2016-01-01 00:27:00,402.81800000000396
2016-01-01 00:28:00,442.8460000000039
2016-01-01 00:29:00,412.8790000000039
2016-01-01 00:30:00,432.90400000000443
2016-01-01 00:31:00,452.93100000000584
2016-01-01 00:32:00,452.95100000000525
2016-01-01 00:33:00,472.98300000000495
2016-01-01 00:34:00,443.01100000000565
2016-01-01 00:35:00,443.037000000005
2016-01-01 00:36:00,463.0640000000058
2016-01-01 00:37:00,503.08400000000506
2016-01-01 00:38:00,523.1080000000051
2016-01-01 00:39:00,563.1380000000051
2016-01-01 00:40:00,573.1700000000061
2016-01-01 00:41:00,583.1970000000064
2016-01-01 00:42:00,563.2170000000068
2016-01-01 00:43:00,583.2480000000073
2016-01-01 00:44:00,643.270000000006
2016-01-01 00:45:00,623.3060000000082
2016-01-01 00:46:00,593.3310000000082
2016-01-01 00:47:00,583.3620000000082
2016-01-01 00:48:00,543.3870000000074
2016-01-01 00:49:00,563.4100000000067
2016-01-01 00:50:00,583.4450000000063
2016-01-01 00:51:00,583.472000000006
2016-01-01 00:52:00,613.496000000005
2016-01-01 00:53:00,643.5130000000042
2016-01-01 00:54:00,613.5390000000046
2016-01-01 00:55:00,633.5670000000054
2016-01-01 00:56:00,633.590000000005
2016-01-01 00:57:00,623.619000000006
2016-01-01 00:58:00,623.6440000000068
2016-01-01 00:59:00,653.6630000000029
2016-01-01 01:00:00,623.6930000000027
2016-01-01 01:01:00,583.7330000000029
2016-01-01 01:02:00,623.761000000003
2016-01-01 01:03:00,663.779000000005
2016-01-01 01:04:00,663.8190000000053
2016-01-01 01:05:00,673.8390000000048
2016-01-01 01:06:00,703.862000000002
2016-01-01 01:07:00,713.8890000000034
2016-01-01 01:08:00,713.9120000000038
2016-01-01 01:09:00,753.933000000005
2016-01-01 01:10:00,713.9610000000062
2016-01-01 01:11:00,723.976000000009
2016-01-01 01:12:00,763.9720000000027
2016-01-01 01:13:00,763.9720000000094
2016-01-01 01:14:00,753.9730000000079
2016-01-01 01:15:00,803.9680000000039
2016-01-01 01:16:00,813.9670000000085
2016-01-01 01:17:00,763.9720000000096
2016-01-01 01:18:00,723.9760000000084
2016-01-01 01:19:00,733.9750000000085
2016-01-01 01:20:00,723.9760000000081
2016-01-01 01:21:00,703.9780000000073
2016-01-01 01:22:00,683.9800000000076
2016-01-01 01:23:00,643.9840000000063
2016-01-01 01:24:00,623.9860000000057
2016-01-01 01:25:00,543.9940000000046
2016-01-01 01:26:00,533.9950000000049
2016-01-01 01:27:00,563.9920000000054
2016-01-01 01:28:00,523.9960000000067
2016-01-01 01:29:00,543.9940000000062
2016-01-01 01:30:00,543.9940000000057
2016-01-01 01:31:00,513.997000000006
2016-01-01 01:32:00,543.9940000000068
2016-01-01 01:33:00,533.9950000000072
2016-01-01 01:34:00,573.9910000000084
2016-01-01 01:35:00,563.9920000000079
2016-01-01 01:36:00,613.9870000000086
2016-01-01 01:37:00,603.9880000000079
2016-01-01 01:38:00,593.9890000000076
2016-01-01 01:39:00,623.9860000000073
2016-01-01 01:40:00,623.9860000000075
2016-01-01 01:41:00,633.985000000008
2016-01-01 01:42:00,653.9830000000081
2016-01-01 01:43:00,693.9790000000089
2016-01-01 01:44:00,763.9720000000008
2016-01-01 01:45:00,793.9689999999961
2016-01-01 01:46:00,823.9659999999939
2016-01-01 01:47:00,783.9699999999984
2016-01-01 01:48:00,803.967999999999
2016-01-01 01:49:00,803.9680000000077
2016-01-01 01:50:00,843.96400000001
2016-01-01 01:51:00,823.9660000000118
2016-01-01 01:52:00,753.973000000012
2016-01-01 01:53:00,693.9790000000104
2016-01-01 01:54:00,723.9760000000103
2016-01-01 01:55:00,683.9800000000095
2016-01-01 01:56:00,603.9880000000088
2016-01-01 01:57:00,603.9880000000082
2016-01-01 01:58:00,633.9850000000074
2016-01-01 01:59:00,673.9810000000093
2016-01-01 02:00:00,703.9780000000081
2016-01-01 02:01:00,753.9730000000086
2016-01-01 02:02:00,743.9740000000078
2016-01-01 02:03:00,783.9700000000089
2016-01-01 02:04:00,773.9710000000083
2016-01-01 02:05:00,773.9710000000096
2016-01-01 02:06:00,763.9720000000087
2016-01-01 02:07:00,743.9740000000073
2016-01-01 02:08:00,663.9820000000072
2016-01-01 02:09:00,673.9810000000059
2016-01-01 02:10:00,683.9800000000062
2016-01-01 02:11:00,703.9780000000053
2016-01-01 02:12:00,693.9790000000073
2016-01-01 02:13:00,703.9780000000072
2016-01-01 02:14:00,723.97600000001
2016-01-01 02:15:00,713.9770000000103
2016-01-01 02:16:00,683.9800000000095
2016-01-01 02:17:00,703.978000000008
2016-01-01 02:18:00,723.9760000000101
2016-01-01 02:19:00,733.9750000000092
2016-01-01 02:20:00,733.9750000000105
2016-01-01 02:21:00,723.9760000000083
2016-01-01 02:22:00,753.9730000000095
2016-01-01 02:23:00,723.9760000000088
2016-01-01 02:24:00,653.9830000000081
2016-01-01 02:25:00,623.9860000000085
2016-01-01 02:26:00,603.9880000000077
2016-01-01 02:27:00,633.9850000000079
2016-01-01 02:28:00,633.9850000000097
2016-01-01 02:29:00,713.9770000000098
2016-01-01 02:30:00,683.9800000000092
2016-01-01 02:31:00,653.9830000000098
2016-01-01 02:32:00,673.9810000000095
2016-01-01 02:33:00,693.9790000000097
2016-01-01 02:34:00,703.9780000000105
2016-01-01 02:35:00,703.9780000000101
2016-01-01 02:36:00,723.9760000000089
2016-01-01 02:37:00,753.9730000000035
2016-01-01 02:38:00,703.9780000000085
2016-01-01 02:39:00,693.9790000000033
2016-01-01 02:40:00,613.9870000000086
2016-01-01 02:41:00,643.9840000000019
2016-01-01 02:42:00,643.9839999999967
2016-01-01 02:43:00,633.985000000003
2016-01-01 02:44:00,663.9820000000014
2016-01-01 02:45:00,623.9860000000085
2016-01-01 02:46:00,563.9920000000084
2016-01-01 02:47:00,593.9890000000067
2016-01-01 02:48:00,573.9910000000086
2016-01-01 02:49:00,583.9900000000086
2016-01-01 02:50:00,603.9880000000094
2016-01-01 02:51:00,643.9840000000097
2016-01-01 02:52:00,713.9770000000101
2016-01-01 02:53:00,763.9720000000096
2016-01-01 02:54:00,763.97200000001
2016-01-01 02:55:00,703.9780000000085
2016-01-01 02:56:00,733.9750000000063
2016-01-01 02:57:00,713.977000000006
2016-01-01 02:58:00,713.977000000006
2016-01-01 02:59:00,703.9780000000076
2016-01-01 03:00:00,673.9810000000076
2016-01-01 03:01:00,663.9820000000069
2016-01-01 03:02:00,623.9860000000077
2016-01-01 03:03:00,603.9880000000068
2016-01-01 03:04:00,613.9870000000072
2016-01-01 03:05:00,593.9890000000065
2016-01-01 03:06:00,603.9880000000069
2016-01-01 03:07:00,583.9900000000076
2016-01-01 03:08:00,623.9860000000094
2016-01-01 03:09:00,633.9850000000094
2016-01-01 03:10:00,593.9890000000081
2016-01-01 03:11:00,603.9880000000078
2016-01-01 03:12:00,643.9840000000083
2016-01-01 03:13:00,603.988000000009
2016-01-01 03:14:00,603.9880000000088
2016-01-01 03:15:00,673.9810000000086
2016-01-01 03:16:00,643.9840000000095
2016-01-01 03:17:00,713.9770000000095
2016-01-01 03:18:00,733.9750000000057
2016-01-01 03:19:00,743.974000000005
2016-01-01 03:20:00,793.9690000000049
2016-01-01 03:21:00,813.967000000006
2016-01-01 03:22:00,803.9680000000088
2016-01-01 03:23:00,803.9680000000085
2016-01-01 03:24:00,833.9650000000023
2016-01-01 03:25:00,823.9660000000013
2016-01-01 03:26:00,873.9609999999996
2016-01-01 03:27:00,823.9660000000067
2016-01-01 03:28:00,803.9680000000071
2016-01-01 03:29:00,703.9780000000062
2016-01-01 03:30:00,703.9780000000064
2016-01-01 03:31:00,663.9820000000057
2016-01-01 03:32:00,653.9830000000061
2016-01-01 03:33:00,643.9840000000061
2016-01-01 03:34:00,613.9870000000067
2016-01-01 03:35:00,583.9900000000068
2016-01-01 03:36:00,613.9870000000067
2016-01-01 03:37:00,643.9840000000012
2016-01-01 03:38:00,673.9810000000006
2016-01-01 03:39:00,713.9770000000037
2016-01-01 03:40:00,763.9720000000009
2016-01-01 03:41:00,823.9660000000027
2016-01-01 03:42:00,883.9600000000023
2016-01-01 03:43:00,843.9640000000011
2016-01-01 03:44:00,853.962999999998
2016-01-01 03:45:00,813.9670000000079
2016-01-01 03:46:00,793.9690000000077
2016-01-01 03:47:00,773.9710000000098
2016-01-01 03:48:00,753.9730000000092
2016-01-01 03:49:00,743.9740000000085
2016-01-01 03:50:00,763.9720000000048
2016-01-01 03:51:00,743.9740000000047
2016-01-01 03:52:00,763.9720000000032
2016-01-01 03:53:00,793.969000000005
2016-01-01 03:54:00,853.963000000005
2016-01-01 03:55:00,893.9590000000042
2016-01-01 03:56:00,813.9670000000065
2016-01-01 03:57:00,813.9670000000071
2016-01-01 03:58:00,793.969000000008
2016-01-01 03:59:00,813.9670000000075
2016-01-01 04:00:00,783.9700000000066
2016-01-01 04:01:00,753.9730000000059
2016-01-01 04:02:00,743.9740000000094
2016-01-01 04:03:00,673.9810000000095
2016-01-01 04:04:00,663.9820000000086
2016-01-01 04:05:00,643.9840000000077
2016-01-01 04:06:00,573.9910000000064
2016-01-01 04:07:00,603.9880000000059
2016-01-01 04:08:00,573.9910000000064
2016-01-01 04:09:00,553.9930000000056
2016-01-01 04:10:00,543.9940000000053
2016-01-01 04:11:00,613.9870000000062
2016-01-01 04:12:00,613.9870000000047
2016-01-01 04:13:00,633.9849999999986
2016-01-01 04:14:00,603.9880000000024
2016-01-01 04:15:00,583.9900000000047
2016-01-01 04:16:00,593.989000000005
2016-01-01 04:17:00,633.9850000000062
2016-01-01 04:18:00,643.9840000000049
2016-01-01 04:19:00,633.9850000000058
2016-01-01 04:20:00,663.9820000000005
2016-01-01 04:21:00,633.9850000000065
2016-01-01 04:22:00,633.985000000009
2016-01-01 04:23:00,623.9860000000089
2016-01-01 04:24:00,623.9860000000084
2016-01-01 04:25:00,643.9840000000092
2016-01-01 04:26:00,593.9890000000065
2016-01-01 04:27:00,573.9910000000069
2016-01-01 04:28:00,503.9980000000086
2016-01-01 04:29:00,513.997000000006
2016-01-01 04:30:00,464.0020000000063
2016-01-01 04:31:00,424.0060000000066
2016-01-01 04:32:00,503.99800000000664
2016-01-01 04:33:00,513.9970000000046
2016-01-01 04:34:00,523.9960000000074
2016-01-01 04:35:00,523.9960000000073
2016-01-01 04:36:00,503.99800000000727
2016-01-01 04:37:00,493.999000000007
2016-01-01 04:38:00,533.9950000000089
2016-01-01 04:39:00,533.9950000000089
2016-01-01 04:40:00,533.9950000000096
2016-01-01 04:41:00,533.9950000000094
2016-01-01 04:42:00,523.9960000000092
2016-01-01 04:43:00,513.9970000000088
2016-01-01 04:44:00,513.9970000000081
2016-01-01 04:45:00,553.9930000000065
2016-01-01 04:46:00,583.990000000007
2016-01-01 04:47:00,613.9870000000063
2016-01-01 04:48:00,553.9700000000065
2016-01-01 04:49:00,563.9460000000072
2016-01-01 04:50:00,643.9060000000088
2016-01-01 04:51:00,683.8710000000085
2016-01-01 04:52:00,653.8410000000082
2016-01-01 04:53:00,593.8200000000087
2016-01-01 04:54:00,573.7950000000076
2016-01-01 04:55:00,633.7590000000077
2016-01-01 04:56:00,573.7360000000067
2016-01-01 04:57:00,573.7050000000081
2016-01-01 04:58:00,603.6700000000084
2016-01-01 04:59:00,583.6520000000078
2016-01-01 05:00:00,593.632000000008
2016-01-01 05:01:00,583.6100000000085
2016-01-01 05:02:00,543.5870000000093
2016-01-01 05:03:00,593.5520000000083
2016-01-01 05:04:00,563.5400000000088
2016-01-01 05:05:00,543.5100000000086
2016-01-01 05:06:00,443.486000000009
2016-01-01 05:07:00,403.46100000000655
2016-01-01 05:08:00,413.43500000000654
2016-01-01 05:09:00,423.39700000000624
2016-01-01 05:10:00,413.3670000000059
2016-01-01 05:11:00,403.33700000000186
2016-01-01 05:12:00,393.31600000000225
2016-01-01 05:13:00,383.2910000000023
2016-01-01 05:14:00,393.25600000000105
2016-01-01 05:15:00,433.2190000000046
2016-01-01 05:16:00,433.19400000000405
2016-01-01 05:17:00,453.1600000000042
2016-01-01 05:18:00,443.1310000000043
2016-01-01 05:19:00,433.11000000000405
2016-01-01 05:20:00,413.0860000000048
2016-01-01 05:21:00,393.05600000000425
2016-01-01 05:22:00,353.0160000000046
2016-01-01 05:23:00,392.98200000000475
2016-01-01 05:24:00,402.95200000000466
2016-01-01 05:25:00,402.92800000000454
2016-01-01 05:26:00,402.9080000000045
2016-01-01 05:27:00,382.88100000000475
2016-01-01 05:28:00,382.84800000000405
2016-01-01 05:29:00,392.8200000000033
2016-01-01 05:30:00,412.7860000000045
2016-01-01 05:31:00,422.75900000000445
2016-01-01 05:32:00,392.7410000000032
2016-01-01 05:33:00,392.7110000000041
2016-01-01 05:34:00,392.6780000000035
2016-01-01 05:35:00,382.6430000000036
2016-01-01 05:36:00,422.6140000000037
2016-01-01 05:37:00,402.59100000000404
2016-01-01 05:38:00,432.5630000000041
2016-01-01 05:39:00,432.54400000000453
2016-01-01 05:40:00,382.52200000000425
2016-01-01 05:41:00,362.49700000000405
2016-01-01 05:42:00,362.5070000000024
2016-01-01 05:43:00,332.5230000000025
2016-01-01 05:44:00,342.53000000000253
2016-01-01 05:45:00,322.5340000000019
2016-01-01 05:46:00,302.55199999999985
2016-01-01 05:47:00,302.55000000000075
2016-01-01 05:48:00,322.54700000000304
2016-01-01 05:49:00,322.55500000000177
2016-01-01 05:50:00,352.56500000000227
2016-01-01 05:51:00,292.5590000000023
2016-01-01 05:52:00,272.5570000000021
2016-01-01 05:53:00,302.5460000000026
2016-01-01 05:54:00,292.5520000000031
2016-01-01 05:55:00,302.55300000000193
2016-01-01 05:56:00,332.56300000000215
2016-01-01 05:57:00,332.5680000000021
2016-01-01 05:58:00,382.56100000000293
2016-01-01 05:59:00,352.56700000000296
2016-01-01 06:00:00,412.5740000000036
2016-01-01 06:01:00,382.57900000000257
2016-01-01 06:02:00,392.5900000000029
2016-01-01 06:03:00,402.60600000000284
2016-01-01 06:04:00,432.60000000000264
2016-01-01 06:05:00,432.61400000000395
2016-01-01 06:06:00,452.62100000000385
2016-01-01 06:07:00,472.62800000000306
2016-01-01 06:08:00,502.63600000000383
2016-01-01 06:09:00,512.6520000000014
2016-01-01 06:10:00,522.6560000000018
2016-01-01 06:11:00,502.660000000004
2016-01-01 06:12:00,522.6540000000043
2016-01-01 06:13:00,572.6290000000056
2016-01-01 06:14:00,572.6350000000056
2016-01-01 06:15:00,582.6360000000055
2016-01-01 06:16:00,592.6400000000053
2016-01-01 06:17:00,582.6550000000061
2016-01-01 06:18:00,592.667000000006
2016-01-01 06:19:00,602.6680000000057
2016-01-01 06:20:00,622.6760000000062
2016-01-01 06:21:00,672.672000000006
2016-01-01 06:22:00,732.6700000000036
2016-01-01 06:23:00,712.6730000000045
2016-01-01 06:24:00,722.6700000000066
2016-01-01 06:25:00,732.6660000000037
2016-01-01 06:26:00,742.6729999999969
2016-01-01 06:27:00,742.6729999999982
2016-01-01 06:28:00,752.6730000000018
2016-01-01 06:29:00,772.6840000000016
2016-01-01 06:30:00,852.6759999999989
2016-01-01 06:31:00,842.6819999999999
2016-01-01 06:32:00,872.6909999999995
2016-01-01 06:33:00,832.705000000007
2016-01-01 06:34:00,832.7120000000051
2016-01-01 06:35:00,852.7170000000066
2016-01-01 06:36:00,862.7130000000061
2016-01-01 06:37:00,902.7120000000065
2016-01-01 06:38:00,932.7180000000067
2016-01-01 06:39:00,952.729000000003
2016-01-01 06:40:00,942.7320000000032
2016-01-01 06:41:00,1002.7290000000021
2016-01-01 06:42:00,1082.7210000000014
2016-01-01 06:43:00,1112.7189999999996
2016-01-01 06:44:00,1092.7220000000004
2016-01-01 06:45:00,1082.7419999999995
2016-01-01 06:46:00,1082.751999999999
2016-01-01 06:47:00,1132.749999999998
2016-01-01 06:48:00,1202.7489999999966
2016-01-01 06:49:00,1192.7489999999966
2016-01-01 06:50:00,1222.7569999999967
2016-01-01 06:51:00,1262.7559999999946
2016-01-01 06:52:00,1282.7659999999928
2016-01-01 06:53:00,1312.7529999999913
2016-01-01 06:54:00,1292.7579999999914
2016-01-01 06:55:00,1302.765999999991
2016-01-01 06:56:00,1322.769999999991
2016-01-01 06:57:00,1342.7679999999914
2016-01-01 06:58:00,1292.7849999999917
2016-01-01 06:59:00,1272.7769999999923
2016-01-01 07:00:00,1242.7829999999924
2016-01-01 07:01:00,1312.7909999999895
2016-01-01 07:02:00,1352.786999999989
2016-01-01 07:03:00,1342.7919999999872
2016-01-01 07:04:00,1432.788999999983
2016-01-01 07:05:00,1402.778999999984
2016-01-01 07:06:00,1422.7859999999832
2016-01-01 07:07:00,1462.7729999999826
2016-01-01 07:08:00,1482.7719999999827
2016-01-01 07:09:00,1432.7909999999863
2016-01-01 07:10:00,1402.7939999999876
2016-01-01 07:11:00,1412.810999999988
2016-01-01 07:12:00,1412.8399999999872
2016-01-01 07:13:00,1382.8739999999868
2016-01-01 07:14:00,1472.8929999999857
2016-01-01 07:15:00,1532.923999999983
2016-01-01 07:16:00,1552.9569999999833
2016-01-01 07:17:00,1592.9879999999828
2016-01-01 07:18:00,1653.0119999999808
2016-01-01 07:19:00,1743.0369999999803
2016-01-01 07:20:00,1763.0679999999772
2016-01-01 07:21:00,1733.100999999978
2016-01-01 07:22:00,1773.126999999978
2016-01-01 07:23:00,1823.1549999999756
2016-01-01 07:24:00,1803.1889999999744
2016-01-01 07:25:00,1813.2199999999746
2016-01-01 07:26:00,1803.2609999999743
2016-01-01 07:27:00,1783.303999999975
2016-01-01 07:28:00,1863.3209999999717
2016-01-01 07:29:00,1883.350999999973
2016-01-01 07:30:00,1893.3759999999709
2016-01-01 07:31:00,1863.4059999999702
2016-01-01 07:32:00,1913.4369999999678
2016-01-01 07:33:00,1953.4639999999674
2016-01-01 07:34:00,1983.4969999999673
2016-01-01 07:35:00,1973.5289999999688
2016-01-01 07:36:00,1993.550999999969
2016-01-01 07:37:00,2153.5699999999647
2016-01-01 07:38:00,2193.597999999964
2016-01-01 07:39:00,2233.623999999961
2016-01-01 07:40:00,2293.647999999961
2016-01-01 07:41:00,2323.6839999999593
2016-01-01 07:42:00,2353.7199999999602
2016-01-01 07:43:00,2363.74599999996
2016-01-01 07:44:00,2363.778999999961
2016-01-01 07:45:00,2343.8109999999606
2016-01-01 07:46:00,2453.837999999958
2016-01-01 07:47:00,2533.863999999957
2016-01-01 07:48:00,2553.886999999957
2016-01-01 07:49:00,2553.9139999999566
2016-01-01 07:50:00,2593.9509999999523
2016-01-01 07:51:00,2593.9939999999533
2016-01-01 07:52:00,2634.0339999999524
2016-01-01 07:53:00,2634.0679999999525
2016-01-01 07:54:00,2664.1029999999523
2016-01-01 07:55:00,2684.1379999999544
2016-01-01 07:56:00,2674.1689999999544
2016-01-01 07:57:00,2724.195999999954
2016-01-01 07:58:00,2894.2079999999523
2016-01-01 07:59:00,2904.2399999999525
2016-01-01 08:00:00,3004.265999999951
2016-01-01 08:01:00,3074.291999999948
